"name","magnet_link","Size","File","Age","Seed","Leech","Type"
"Call Me Lucky 2015 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:6a271d42c9f6d8f6acb0d82536e93b05c092fb98&dn=Call Me Lucky 2015 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.32 GB","4","11 days ago","22","9","Movie"
"Pumpkinhead II Blood Wings 1993 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:b14f6d8c521eb4691aa9eeb7251c2242d7f1541a&dn=Pumpkinhead II Blood Wings 1993 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.12 GB","3","11 days ago","0","0","Movie"
"Ignacio of Loyola 2016 1080p BluRay x264 GETiT","magnet:?xt=urn:btih:7e55d4bad5d5919b6b1cef0b8a20e7da02dc1d9a&dn=Ignacio of Loyola 2016 1080p BluRay x264 GETiT&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","8.75 GB","4","11 days ago","17","19","Movie"
"Tucker And Dale vs Evil 2010 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:22f8e43f9ffcd3867303b18d427c13b16f9d6434&dn=Tucker And Dale vs Evil 2010 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.12 GB","2","11 days ago","25","10","Movie"
"Studio 54 2018 1080p BluRay H264 AAC RARBG","magnet:?xt=urn:btih:177ff758076c62f1361260eeb502b5b351a17592&dn=Studio 54 2018 1080p BluRay H264 AAC RARBG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.88 GB","2","11 days ago","1","3","Movie"
"First Kill 2017 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:0c23422478e90e36e48248cc9bca07fade11ad6f&dn=First Kill 2017 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.11 GB","4","11 days ago","21","10","Movie"
"A Shock To The System 1990 BRRip XviD MP3 XVID","magnet:?xt=urn:btih:8ebeced29f4cee7f29811a8b1812a878733512e8&dn=A Shock To The System 1990 BRRip XviD MP3 XVID&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.12 GB","4","11 days ago","0","0","Movie"
"Studio 54 2018 LiMiTED BDRip x264 CADAVER","magnet:?xt=urn:btih:80b7eb9ee8f7782b61917de7d06527981adacb47&dn=Studio 54 2018 LiMiTED BDRip x264 CADAVER&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","942.84 MB","3","11 days ago","29","6","Movie"
"Mune Guardian Of The Moon 2014 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:bf9d8802f6a3eed72772744735c2d0e5af5b7d94&dn=Mune Guardian Of The Moon 2014 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","5.46 GB","2","11 days ago","20","12","Movie"
"The Prince 2014 1080p BluRay x264 NODLABS","magnet:?xt=urn:btih:810608e8dbafabf058a0942e82fd8a24976254f6&dn=The Prince 2014 1080p BluRay x264 NODLABS&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","6.56 GB","2","11 days ago","34","21","Movie"
"Going Clear Scientology and the Prison of Belief 2015 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:a0d4732833dd5f2b0a9d53e3d0ba76d709965e12&dn=Going Clear Scientology and the Prison of Belief 2015 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","7.65 GB","2","11 days ago","49","37","Movie"
"Pulse 2006 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:2e308c1180a1f87facba5631696910d9ce3fd63f&dn=Pulse 2006 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","7.94 GB","2","11 days ago","27","38","Movie"
"A Taste of Honey 1961 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:c06e4c1d76417ae331e9b7361a0bac7c666a8685&dn=A Taste of Honey 1961 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","7.94 GB","2","11 days ago","22","22","Movie"
"The Night Before The Night Before Christmas 2010 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:45b01f13f990cb06c2fb273339e5322319e0678f&dn=The Night Before The Night Before Christmas 2010 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","7.94 GB","2","11 days ago","21","19","Movie"
"River Of Death 1989 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:f1aab4051ee26231e450b7f3182f1bcb69bc81a4&dn=River Of Death 1989 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","7.94 GB","2","11 days ago","19","53","Movie"
"Studio 54 2018 LiMiTED 720p BluRay x264 CADAVER","magnet:?xt=urn:btih:8be635205c631a2a6bb02ec3f01404addea95d1f&dn=Studio 54 2018 LiMiTED 720p BluRay x264 CADAVER&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","4.37 GB","3","11 days ago","18","13","Movie"
"Pumpkinhead 1988 1080p BluRay x264 SADPANDA","magnet:?xt=urn:btih:503e91c2d00c3e3d9ac61b197e6771b96852f6a3&dn=Pumpkinhead 1988 1080p BluRay x264 SADPANDA&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","6.55 GB","2","11 days ago","40","44","Movie"
"Studio 54 2018 LiMiTED 1080p BluRay x264 CADAVER","magnet:?xt=urn:btih:46450067eaf8a66063712a4f7bb0ad23ddbc44f4&dn=Studio 54 2018 LiMiTED 1080p BluRay x264 CADAVER&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","6.55 GB","3","11 days ago","63","43","Movie"
"Tucker And Dale vs Evil 2010 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:4dfb97c44a09d40f9652eb5dad7eda676037ae5b&dn=Tucker And Dale vs Evil 2010 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","7.94 GB","3","11 days ago","79","78","Movie"
"The Black Panthers Vanguard Of The Revolution 2015 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:7829b0d5c116178e07de33dc65fc6b86e19d3a99&dn=The Black Panthers Vanguard Of The Revolution 2015 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","8.74 GB","4","11 days ago","26","41","Movie"
"Mara 2018 1080p AMZN WEBRip DDP5 1 x264 NTG","magnet:?xt=urn:btih:24f24a69d0fbb73ef8334cd11ede2fcb013727ae&dn=Mara 2018 1080p AMZN WEBRip DDP5 1 x264 NTG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.94 GB","2","11 days ago","151","52","Movie"
"Racing Extinction 2015 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:90e8e86047a97b59db61c556792615f46744be3d&dn=Racing Extinction 2015 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","7.95 GB","4","11 days ago","30","48","Movie"
"Mara 2018 720p AMZN WEBRip DDP5 1 x264 NTG","magnet:?xt=urn:btih:28f2510b26579896759849b111db5cb70cd86a25&dn=Mara 2018 720p AMZN WEBRip DDP5 1 x264 NTG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.37 GB","2","11 days ago","58","38","Movie"
"Tower 2016 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:37cb53036210081327c289b2993975e853eb8b2b&dn=Tower 2016 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","5.47 GB","6","11 days ago","0","0","Movie"
"Pumpkinhead II Blood Wings 1993 1080p BluRay x264 SADPANDA","magnet:?xt=urn:btih:404e742211f1fbb272fcc079dd952d1ada2769a9&dn=Pumpkinhead II Blood Wings 1993 1080p BluRay x264 SADPANDA&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","6.56 GB","3","11 days ago","26","37","Movie"
"Mara 2018 AMZN WEBRip AAC2 0 x264 NTG","magnet:?xt=urn:btih:a07853c9656ecd3153846d4329a7d214327eb152&dn=Mara 2018 AMZN WEBRip AAC2 0 x264 NTG&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","546.61 MB","2","11 days ago","59","16","Movie"
"The Indian Runner 1991 1080p BluRay x264 BRMP","magnet:?xt=urn:btih:33bb8182604fa262186cd873b72497498518f009&dn=The Indian Runner 1991 1080p BluRay x264 BRMP&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","10.93 GB","5","11 days ago","0","0","Movie"
"Mara (2018) 720p AMZN Web DL x264 AAC ESubs   Downloadhub","magnet:?xt=urn:btih:d73599b85dfed9c838ed9dcd08bcc56aedc9d2d8&dn=Mara (2018) 720p AMZN Web DL x264 AAC ESubs   Downloadhub&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","777.78 MB","5","11 days ago","8","11","Movie"
"Camp Belvidere (2014) PT,HU SUBS 480p WEBRip","https://www.get-express-vpn.com/torrent-vpn?offer=3monthsfree&a_fid=katcr","697.58 MB","5","11 days ago","1","0","Movie"
"Vazante 2018 DVD R THYRSO10","magnet:?xt=urn:btih:d960c7b719fd5a33af40700ce0c7c9c0ea57b484&dn=Vazante 2018 DVD R THYRSO10&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","4.32 GB","2","11 days ago","6","2","Movie"
"Studio 54 2018 BRRip XviD-AVID[TGx]","magnet:?xt=urn:btih:a8677ed610e89bf9d90278eb8cb35c178bfaa3b1&dn=Studio 54 2018 BRRip XviD-AVID[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.50 GB","2","11 days ago","24","3","Movie"
"Amar Akbar Anthony 1977 1080p Hindi Bluray x264 6CH  AC3 Encoded By RishiBhai[RDLinks]","https://www.get-express-vpn.com/torrent-vpn?offer=3monthsfree&a_fid=katcr","5.71 GB","6","11 days ago","6","13","Movie"
"Jurassic World Fallen Kingdom (2018) BluRay 720p x264 850MB (nItRo)-XpoZ","magnet:?xt=urn:btih:442056fb61f8d327245f1213d33ff4a6931c3ec2&dn=Jurassic World Fallen Kingdom (2018) BluRay 720p x264 850MB (nItRo)-XpoZ&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","848.13 MB","11","11 days ago","13","4","Movie"
"Studio 54 2018 LiMiTED 720p BluRay x264-CADAVER[TGx]","magnet:?xt=urn:btih:800d9f6f14637f880abd2c603ff9ed4d95edbea0&dn=Studio 54 2018 LiMiTED 720p BluRay x264-CADAVER[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","4.43 GB","6","11 days ago","20","26","Movie"
"Studio 54 2018 LiMiTED BDRip x264-CADAVER[TGx]","magnet:?xt=urn:btih:40624fccf1187ba4c983820a6269929db2a74d96&dn=Studio 54 2018 LiMiTED BDRip x264-CADAVER[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","953.30 MB","6","11 days ago","24","9","Movie"
"Studio 54 2018 LiMiTED 1080p BluRay x264-CADAVER[TGx]","magnet:?xt=urn:btih:c6495c6d781cb32b79eb571e3caf731e473c12c8&dn=Studio 54 2018 LiMiTED 1080p BluRay x264-CADAVER[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","6.65 GB","6","11 days ago","14","15","Movie"
"Jurassic World Fallen Kingdom 2018 1080p BluRay AC3 5 1 x264 [MW]","magnet:?xt=urn:btih:699823f905d046181dd81f19aad9cfa5dd201e89&dn=Jurassic World Fallen Kingdom 2018 1080p BluRay AC3 5 1 x264 [MW]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","3.26 GB","1","11 days ago","1","8","Movie"
"Patient Seven 2016 DVDRip x264-ARiES[TGx]","magnet:?xt=urn:btih:74ab639dff88fcf593d1c98c9778a3b0ac2348d7&dn=Patient Seven 2016 DVDRip x264-ARiES[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","700.29 MB","6","11 days ago","15","15","Movie"
"Lowlife 2017 1080p AMZN WEB DL DDP5 1 H 264 NTG[EtHD]","magnet:?xt=urn:btih:af312febb0ac561204778b95dce62a17df6f9a8b&dn=Lowlife 2017 1080p AMZN WEB DL DDP5 1 H 264 NTG[EtHD]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","9.60 GB","7","11 days ago","26","22","Movie"
"Earthquake 2016 DVDRip x264-ARiES[TGx]","magnet:?xt=urn:btih:f26601f9362d9f5317ddc14c90e1cbef6ecde989&dn=Earthquake 2016 DVDRip x264-ARiES[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","709.14 MB","7","11 days ago","19","10","Movie"
"The Nun 2018 720p HDCAM X264 [MW]","magnet:?xt=urn:btih:50bdfa2d3f4927c3a3928a0768e7d1d5c68006ca&dn=The Nun 2018 720p HDCAM X264 [MW]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.04 GB","1","11 days ago","220","96","Movie"
"The Nun 2018 HDCAM Dual Audio Hindi English 720p - mkvCinemas","magnet:?xt=urn:btih:82672c678588dd951619d35f18653ae0b2dede5a&dn=The Nun 2018 HDCAM Dual Audio Hindi English 720p - mkvCinemas&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","907.61 MB","4","11 days ago","62","83","Movie"
"Age Of Summer 2018 UNCENSORED Movies 720p HDRip x264 5 1 with Sample ☻rDX☻","magnet:?xt=urn:btih:1d4ec5745cba3ecb657b0fa361e94d3405ebc0bd&dn=Age Of Summer 2018 UNCENSORED Movies 720p HDRip x264 5 1 with Sample ☻rDX☻&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","885.68 MB","2","11 days ago","256","136","Movie"
"Age Of Summer 2018 UNCENSORED Movies 720p HDRip x264 AAC with Sample ☻rDX☻","magnet:?xt=urn:btih:4b06301af2c95b3235a2bc542dd305a161cf6d57&dn=Age Of Summer 2018 UNCENSORED Movies 720p HDRip x264 AAC with Sample ☻rDX☻&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","705.15 MB","2","11 days ago","1","33","Movie"
"Steelmanville Road (2017) WEBRip - SHADOW[TGx]","magnet:?xt=urn:btih:a9fb0ddf5659ce57746732c01db4ea9e6519f1c6&dn=Steelmanville Road (2017) WEBRip - SHADOW[TGx]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","626.56 MB","2","11 days ago","8","8","Movie"
"Jurassic World Fallen Kingdom 2018 BluRay 1080p x264","magnet:?xt=urn:btih:a7e089442821593cfa6c36a43c2858102972d87f&dn=Jurassic World Fallen Kingdom 2018 BluRay 1080p x264&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.06 GB","2","11 days ago","6,647","1,152","Movie"
"Patton 1970 BluRay 1080p x264","magnet:?xt=urn:btih:e217b7449c1b913526a55b25cb9dda338d2c6a63&dn=Patton 1970 BluRay 1080p x264&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.76 GB","2","11 days ago","548","512","Movie"
"The Child in Time 2017 BluRay 720p x264","magnet:?xt=urn:btih:00df393ad51d168b30bdcbfea1d2391e80ae4c43&dn=The Child in Time 2017 BluRay 720p x264&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","751.96 MB","2","11 days ago","512","171","Movie"
"Fanboys 2009 BluRay 1080p x264","magnet:?xt=urn:btih:5f250e42144e9dfaf1d0bb591974d71a1fbc4dd8&dn=Fanboys 2009 BluRay 1080p x264&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.43 GB","2","11 days ago","88","15","Movie"
"The Child in Time 2017 BluRay 1080p x264","magnet:?xt=urn:btih:c878f52ae880500f358adff29560ead68d5ba61a&dn=The Child in Time 2017 BluRay 1080p x264&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.42 GB","2","11 days ago","135","17","Movie"
"Jurassic World Fallen Kingdom 2018 BluRay 720p x264","magnet:?xt=urn:btih:1c6baaaa3769615adada00879fffb0acda9104a1&dn=Jurassic World Fallen Kingdom 2018 BluRay 720p x264&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.08 GB","2","11 days ago","4,351","983","Movie"
"Sierra Burgess Is A Loser 2018 1080p NF WEB DL DDP5 1 x264 NTG[EtHD]","magnet:?xt=urn:btih:da757a6c44dafc45b52d171cfccf771e3967519a&dn=Sierra Burgess Is A Loser 2018 1080p NF WEB DL DDP5 1 x264 NTG[EtHD]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","3.30 GB","2","12 days ago","103","50","Movie"
"Sierra Burgess Is A Loser 2018 720p NF WEB DL DDP5 1 x264 NTG[EtHD]","magnet:?xt=urn:btih:bef1aa3961ab7e12b4438c8b54d1329630ebba11&dn=Sierra Burgess Is A Loser 2018 720p NF WEB DL DDP5 1 x264 NTG[EtHD]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.06 GB","2","12 days ago","195","240","Movie"
"The 8 Year Engagement 2017 720p BluRay x264 REGRET[EtHD]","magnet:?xt=urn:btih:bf8e3ec9d0adc8e21a0f7ff2878f10f3978e5654&dn=The 8 Year Engagement 2017 720p BluRay x264 REGRET[EtHD]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","4.41 GB","9","12 days ago","4","9","Movie"
"Venus 2017 1080p WEB DL x264 AC3 eSc[EtHD]","magnet:?xt=urn:btih:8aa31035ef8f36182b9e841ad1bda7063dd6ac92&dn=Venus 2017 1080p WEB DL x264 AC3 eSc[EtHD]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","1.73 GB","3","12 days ago","12","8","Movie"
"Next Gen 2018 720p NF WEB DL DDP5 1 x264 NTG[EtHD]","magnet:?xt=urn:btih:da85258e0e3d391d86feff2fb0fc4b69b98acf7f&dn=Next Gen 2018 720p NF WEB DL DDP5 1 x264 NTG[EtHD]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","2.28 GB","2","12 days ago","111","79","Movie"
"Venus 2017 1080p WEB DL DD 5 1 H264 eSc[EtHD]","magnet:?xt=urn:btih:a2dad115e8e8f3bd9588d301ce294c7274c09e3a&dn=Venus 2017 1080p WEB DL DD 5 1 H264 eSc[EtHD]&tr=udp://tracker.leechers-paradise.org:6969&tr=udp://tracker.coppersurfer.tk:6969&tr=udp://tracker.opentrackr.org:1337&tr=udp://tracker.pirateparty.gr:6969&tr=udp://eddie4.nl:6969","3.29 GB","3","12 days ago","12","24","Movie"
